date:number,ugeo:text,D19:number,D22:number,D23:number,D15:number,D59:number,D16:number,D14:number,D97:number,index:number
1996,United Kingdom,163.5793563,47821.872,47821.872,163.5793563,5312.482,18.1718604808,181.751216781,350.805860465,518.0
1996,Slovakia,8.36201853,3614.476,2584.91711111,5.98015446267,277.985888889,0.643114839874,6.62326930255,25.7555232558,257.0
1996,Bulgaria,26.21877696,6737.375,5226.70166667,20.3399284194,684.275111111,2.66288525093,23.0028136704,42.7083139535,539.0
1996,Luxembourg,0.08249406,7.941,7.941,0.08249406,104.381,1.08434863076,1.16684269076,1.25576744186,929.0
1996,Slovenia,5.22684254,1257.064,1018.00622222,4.23284592375,127.26,0.529144086252,4.76199001,13.0546511628,365.0
1997,Ireland,14.49061897,4147.349,4147.349,14.49061897,70.515,0.246375696058,14.7369946661,19.9494186047,739.0
1997,Romania,47.34178456,14715.403,8111.26188889,26.0952155271,341.951666667,1.10011272768,27.1953282548,56.7187906977,479.0
1997,Hungary,22.20797129,6458.533,4937.53522222,16.9779484689,132.679444444,0.456224547122,17.434173016,35.3905697674,493.0
1997,United Kingdom,150.97384472,45018.587,45018.587,150.97384472,5897.229,19.7768831644,170.750727884,350.602895349,487.0
1997,Cyprus,2.329189,723.164,723.164,2.329189,0.0,0.0,2.329189,2.72751162791,854.0
1997,Croatia,3.61942532,1192.902,839.224222222,2.54631931128,135.118,0.409966208781,2.95628552006,10.2465581395,289.0
1997,Denmark,33.54928107,9492.179,6985.62455556,24.6900823998,321.413444444,1.13600786367,25.8260902635,44.2676395349,583.0
1997,Finland,24.59762415,6746.073,4070.67966667,14.8425681838,645.312444444,2.35294710979,17.1955152936,69.163755814,249.0
1997,Turkey,None,12857.974,12857.974,None,2182.271,None,None,103.277406977,None
1997,Netherlands,49.85439586,15123.704,12254.3417778,40.395712981,1932.52155556,6.37044302366,46.7661560046,86.2702093023,542.0
1997,Slovenia,5.6757816,1364.952,1135.52644444,4.72177783518,66.3353333333,0.275837439238,4.99761527442,13.173627907,379.0
1997,Sweden,8.76653785,2332.931,694.793222222,2.61084921952,240.058,0.902074490499,3.51292371002,149.222209302,24.0
1997,Latvia,3.20758421,1142.812,211.843111111,0.594590027229,32.1711111111,0.0902961712146,0.684886198443,4.50480232558,152.0
1997,Czechia,57.0287063,14442.869,10550.6356667,41.6599432365,1462.07666667,5.77311480229,47.4330580388,64.586372093,734.0
1997,Poland,179.64613313,40301.366,30664.8626667,136.690751401,1593.15777778,7.10161125168,143.792362653,142.764302326,1007.0
1997,European Union - 28 countries (2013-2020),1272.85547216,332736.402,284068.124222,1086.67901741,42839.565,163.87919809,1250.5582155,2855.15917442,438.0
1997,Portugal,14.15033491,3888.046,3836.64155556,13.9632511911,548.618222222,1.99666659864,15.9599177898,34.2018488372,467.0
1997,Bulgaria,28.28648145,7105.297,5472.70588889,21.7870686626,461.262555556,1.83630532563,23.6233739883,42.7953023256,552.0
1997,Austria,11.16082103,3503.649,2574.59122222,8.20132149557,1179.78522222,3.75818802599,11.9595095216,56.6947325581,211.0
1997,Greece,44.75962069,9441.874,9414.48622222,44.6297877199,186.837,0.88570905001,45.5154967699,43.4981744186,1046.0
1997,Lithuania,5.4433159,1887.314,464.270666667,1.339030973,13.275,0.0382872264883,1.37731819948,14.8153372093,93.0
1997,Estonia,14.21621901,2993.74,2256.31555556,10.7144495158,35.1936666667,0.167122353009,10.8815718688,9.2163255814,1181.0
1997,France,38.35228839,4662.01,4662.01,38.35228839,3722.74366667,30.6253608864,68.9776492764,504.67872093,137.0
1997,Luxembourg,0.08989388,11.927,11.927,0.08989388,70.608,0.532172975521,0.622066855521,1.25977906977,494.0
1997,Germany,306.28832094,75596.548,65792.8524444,266.567493334,12353.251,50.0506518755,316.61814521,551.454732558,574.0
1997,Iceland,0.01179531,2.517,1.50811111111,0.00706739692888,0.0,0.0,0.00706739692888,5.585,1.0
1997,European Union - 27 countries (from 2020),1121.88162744,287717.815,239049.537222,932.112194226,36942.336,144.047138802,1076.15933303,2504.55627907,430.0
1997,Slovakia,8.22894279,3547.936,2673.15044444,6.19999968331,321.807222222,0.746386975716,6.94638665902,25.3424302326,274.0
1997,Italy,102.59672474,32270.875,32270.875,102.59672474,8141.898,25.8850145206,128.481739261,250.740872093,512.0
1997,Belgium,22.25793486,6042.323,5710.83077778,21.0368263081,593.383,2.18582822551,23.2226545336,78.8188255814,295.0
1997,Norway,None,107.176,12.9648888889,None,26.075,None,None,111.518930233,None
1997,Spain,72.11877057,18083.792,18083.792,72.11877057,2340.363,9.33344633955,81.4522169095,190.367732558,428.0
1997,Malta,1.61692496,498.247,498.247,1.61692496,0.0,0.0,1.61692496,1.68569767442,959.0
1998,Malta,1.64178267,505.718,505.718,1.64178267,0.0,0.0,1.64178267,1.72068604651,954.0
1998,Luxembourg,0.15631208,20.072,20.072,0.15631208,37.253,0.290110298737,0.446422378737,1.29529069767,345.0
1998,Croatia,4.28983755,1403.844,1072.114,3.27614385579,133.276,0.407262052845,3.68340590863,11.4594302326,321.0
1998,Portugal,16.60155995,4694.954,4638.00288889,16.4001783634,593.269333333,2.09782596461,18.498004328,38.9769883721,475.0
1998,Cyprus,2.55915,794.927,794.927,2.55915,0.0,0.0,2.55915,2.99046511628,856.0
1998,Belgium,24.93385823,6744.785,6348.59388889,23.4692343767,683.983,2.52852168805,25.9977560647,83.1680232558,313.0
1998,Sweden,9.77122174,2464.154,703.409555556,2.78926184864,320.221,1.26978687079,4.05904871943,158.802627907,26.0
1998,Poland,173.16080682,39171.745,30187.2116667,133.444193713,1325.776,5.86066415531,139.304857868,142.763325581,976.0
1998,Hungary,24.05154816,6883.66,5185.14777778,18.1169365561,72.8481111111,0.254531724802,18.3714682809,37.1834534884,494.0
1998,Norway,None,117.541,17.9687777778,None,24.57,None,None,116.873976744,None
1998,France,50.95117363,7479.475,7479.475,50.95117363,4529.97866667,30.858814233,81.809987863,511.184651163,160.0
1998,United Kingdom,156.12013052,46160.843,46160.843,156.12013052,5800.319,19.6172015173,175.737332037,362.63772093,485.0
1998,Finland,21.16383206,5213.822,2802.40644444,11.375466856,691.736111111,2.80788007059,14.1833469266,70.1546627907,202.0
1998,Romania,39.23246173,12270.674,6405.30955556,20.4794017026,373.181111111,1.19315480633,21.6725565089,52.9774767442,409.0
1998,Turkey,None,13706.603,13706.603,None,2713.572,None,None,111.002011628,None
1998,European Union - 28 countries (2013-2020),1283.34398188,333208.75,286006.702222,1101.54664328,44479.1238889,171.310075027,1272.85671831,2920.6765,436.0
1998,Estonia,12.53506355,2892.486,2254.87488889,9.77187098901,29.8872222222,0.129521190384,9.9013921794,8.51946511628,1162.0
1998,Lithuania,6.03120562,2018.476,683.591555556,2.04257134177,13.796,0.0412224434343,2.0837937852,17.5758372093,119.0
1998,Slovakia,8.24237593,3488.872,2527.88866667,5.97207598899,225.182666667,0.531988617406,6.50406460639,26.0273255814,250.0
1998,Ireland,14.81376242,4370.444,4370.444,14.81376242,95.388,0.323320735769,15.1370831558,21.1471976744,716.0
1998,Denmark,29.93706579,8545.679,5998.44011111,21.013625277,386.632888889,1.35444523849,22.3680705155,41.0676046512,545.0
1998,Austria,10.14960466,3347.755,2346.72611111,7.1147208422,1113.94655556,3.37722358753,10.4919444297,56.9916860465,184.0
1998,Netherlands,51.71622328,15612.35,12432.2233333,41.1819897564,1932.44455556,6.40126144439,47.5832512008,90.8861511628,524.0
1998,European Union - 27 countries (from 2020),1127.22385136,287047.907,239845.859222,941.863593401,38678.8048889,151.889877437,1093.75347084,2558.03877907,428.0
1998,Iceland,0.01383324,7.342,1.29088888889,0.0024321950168,0.0,0.0,0.0024321950168,6.27987209302,0.0
1998,Bulgaria,27.16598302,6788.071,5282.30766667,21.1398909026,603.834555556,2.41655682198,23.5564477246,41.7035,565.0
1998,Italy,103.43913411,32541.371,32541.371,103.43913411,9240.411,29.3724598346,132.811593945,259.026372093,513.0
1998,Greece,47.23840795,10068.906,10041.0671111,47.1078014283,171.891,0.806428938847,47.9142303671,46.3206627907,1034.0
1998,Latvia,3.10443769,1107.642,195.038666667,0.546643579611,20.3473333333,0.0570283796488,0.60367195926,5.79589534884,104.0
1998,Czechia,54.63793501,13813.328,10372.3557778,41.0273397466,1555.65244444,6.15330622408,47.1806459707,65.1007325581,725.0
1998,Spain,71.80716517,17349.513,17349.513,71.80716517,2689.918,11.13318778,82.94035295,195.180872093,425.0
1998,Slovenia,5.9230698,1436.391,1220.73877778,5.03381111991,85.6613333333,0.353231158156,5.38704227807,13.7255348837,392.0
1998,Germany,311.96887272,76018.793,66086.8907778,271.20994696,11752.289,48.2294996608,319.439446621,556.292860465,574.0
1999,Lithuania,4.97428089,1743.368,580.904666667,1.65747161948,8.49433333333,0.0242365352429,1.68170815472,13.4735813953,125.0
1999,Norway,None,146.126,28.5871111111,None,37.226,None,None,122.559930233,None
1999,Sweden,8.04593088,1990.8,518.37,2.09502169493,263.246,1.06392360882,3.15894530375,154.83244186,20.0
1999,Italy,99.90430013,31920.476,31920.476,99.90430013,10020.207,31.3611165289,131.265416659,264.962313953,495.0
1999,Romania,34.00597441,11240.952,6573.63644444,19.8864751589,319.681444444,0.96709593806,20.853571097,50.4549186047,413.0
1999,Belgium,21.54127436,6315.593,5843.55411111,19.931240399,640.137,2.18338432274,22.1146247217,84.4987906977,262.0
1999,European Union - 27 countries (from 2020),1101.0351879,285422.476,241075.744889,929.964878,37393.0817778,144.246169392,1074.21104739,2584.90975581,416.0
1999,Poland,168.89765788,38380.405,29836.4894444,131.299114393,1269.02266667,5.58448917349,136.883603566,142.102430233,963.0
1999,Turkey,None,15387.981,15387.981,None,2925.7,None,None,116.419046512,None
1999,Ireland,15.49825758,4615.788,4615.788,15.49825758,97.346,0.326854999056,15.8251125791,22.0060348837,719.0
1999,Slovenia,5.27126605,1279.595,1071.87833333,4.4155813896,39.681,0.163465087102,4.57904647671,13.2596162791,345.0
1999,Bulgaria,23.18676143,5849.142,4415.82755556,17.5049161136,479.757555556,1.90182149534,19.406737609,38.2411162791,507.0
1999,Austria,10.11414733,3301.29,2365.97,7.24861165131,1072.59866667,3.28611571253,10.5347273638,60.9330581395,173.0
1999,European Union - 28 countries (2013-2020),1249.03427919,330596.9,286250.168889,1081.48707192,43986.3565556,166.18566948,1247.6727414,2952.9955,423.0
1999,Cyprus,2.728813,847.616,847.616,2.728813,0.0,0.0,2.728813,3.13843023256,869.0
1999,France,44.88080308,8115.189,8115.189,44.88080308,2792.92477778,15.446184552,60.326987632,525.711593023,115.0
1999,Hungary,23.67275113,6899.824,5158.77066667,17.6993346684,65.9943333333,0.226421344804,17.9257560132,37.8248139535,474.0
1999,Malta,1.71513858,529.154,529.154,1.71513858,0.0,0.0,1.71513858,1.8536627907,925.0
1999,Greece,47.88003221,10501.118,10471.8457778,47.746564998,180.981,0.825186052513,48.5717510505,49.6230697674,979.0
1999,Latvia,2.6674193,973.364,233.127333333,0.638865160712,13.7466666667,0.0376715432021,0.676536703914,4.10858139535,165.0
1999,Croatia,4.48781536,1471.229,1125.19455556,3.43227696668,131.944,0.402480042101,3.83475700878,12.9770813953,296.0
1999,Spain,87.04329936,21119.817,21119.817,87.04329936,4176.736,17.2140166743,104.257316034,208.209523256,501.0
1999,Luxembourg,0.17389367,23.431,23.431,0.17389367,40.477,0.300400925295,0.474294595295,1.0218372093,464.0
1999,Estonia,12.13859802,2779.932,2167.31755556,9.46361155186,14.58,0.0636637008141,9.52727525267,8.26651162791,1153.0
1999,Czechia,52.22326554,13353.049,10334.169,40.416540958,1054.77955556,4.1252026272,44.5417435852,64.6825930233,689.0
1999,Finland,20.57555846,5359.785,2832.61055556,10.8740451492,648.412666667,2.48917684743,13.3632219967,69.4449186047,192.0
1999,Portugal,22.75973588,6332.335,6280.585,22.5737355607,666.758666667,2.39647004605,24.9702056068,43.2792093023,577.0
1999,Slovakia,8.43405672,3533.777,2741.337,6.54274215567,206.179666667,0.492088494316,7.03483064998,28.4018837209,248.0
1999,Germany,302.75363251,74219.722,64502.3831111,263.11511639,10894.791,44.4415239212,307.556640311,556.199883721,553.0
1999,Denmark,26.70198433,7781.618,5343.37355556,18.3353483748,424.431555556,1.45640209345,19.7917504683,38.875,509.0
1999,Netherlands,48.7585398,14944.107,11506.9292222,37.5439674286,1870.17322222,6.10186446662,43.6458318952,86.5268604651,504.0
1999,Iceland,0.01148062,11.201,1.32877777778,0.00136194917696,0.0,0.0,0.00136194917696,7.18670930233,0.0
1999,United Kingdom,147.99909129,45174.424,45174.424,147.99909129,6593.27477778,21.6006888264,169.599780116,368.085744186,461.0
2000,Latvia,2.30238635,876.94,207.27,0.544182747696,8.89544444444,0.0233547903689,0.567537538065,4.1358255814,137.0
2000,Slovakia,8.92748958,2777.14,2006.43777778,6.44996375913,247.149222222,0.794494374102,7.24445813323,31.1524069767,233.0
2000,Iceland,0.01118469,1.696,0.581555555556,0.00383521144261,0.0,0.0,0.00383521144261,7.68261627907,0.0
2000,Ireland,15.75435327,4670.742,4670.742,15.75435327,123.243,0.415697069128,16.1700503391,23.9736860465,674.0
2000,Poland,167.02225358,38084.091,30274.5221111,132.772472082,1171.51655556,5.13782343434,137.910295516,145.158465116,950.0
2000,Spain,91.72465277,22740.737,22740.737,91.72465277,3252.063,13.1171803913,104.841833161,224.427593023,467.0
2000,Italy,109.54557406,44782.469,44782.469,109.54557406,0.0,0.0,109.54557406,275.805581395,397.0
2000,Germany,316.04667207,74741.703,66640.3685556,281.790029691,9560.924,40.4285437825,322.218573473,576.439244186,559.0
2000,Croatia,3.80653686,1242.976,938.023777778,2.872639605,137.454,0.420944344504,3.29358394951,11.2791744186,292.0
2000,Sweden,6.52909393,1662.671,503.816555556,1.97842243878,150.286,0.590153680652,2.56857611943,145.240267442,18.0
2000,Austria,9.81833619,3059.541,2126.76877778,6.82498808109,869.245444444,2.78948509112,9.61447317222,61.2244534884,157.0
2000,Belgium,23.46199546,6497.358,5894.14022222,21.283772748,396.465,1.43163729474,22.7154100427,83.9968837209,270.0
2000,Luxembourg,0.11943997,77.221,68.8232222222,0.1064508825,3.57444444444,0.00552869733895,0.111979579839,1.16608139535,96.0
2000,Greece,51.71899673,11386.052,11354.8953333,51.5774734398,197.648,0.897778814438,52.4752522542,53.8333139535,975.0
2000,Denmark,23.56940912,6965.023,4675.84411111,15.8229029303,422.483222222,1.42966935083,17.2525722811,36.0075232558,479.0
2000,Portugal,19.24096518,5594.806,5538.27933333,19.0465656557,613.961222222,2.1114595392,21.1580251949,43.7561162791,484.0
2000,Turkey,None,16649.511,16646.4587778,None,2870.83311111,None,None,124.853255814,None
2000,Hungary,21.73115163,6264.196,4600.156,15.9584226863,50.3997777778,0.174842104718,16.133264791,35.1844418605,459.0
2000,Lithuania,3.89932862,1482.28,473.872222222,1.2465819672,10.524,0.0276847386438,1.27426670584,11.3319651163,112.0
2000,Malta,1.6076161,497.741,497.741,1.6076161,0.0,0.0,1.6076161,1.91665116279,839.0
2000,Finland,19.27487208,5550.777,2751.687,9.55513343973,536.796,1.86400466692,11.4191381067,69.7723372093,164.0
2000,Netherlands,50.04749663,15259.452,11903.5342222,39.0408573566,2024.02911111,6.63835045435,45.6792078109,89.3669418605,511.0
2000,Norway,None,100.358,19.948,None,28.226,None,None,142.872267442,None
2000,France,44.58949114,8335.538,7356.21688889,39.3507854911,1972.79444444,10.5531161158,49.9039016069,539.857755814,92.0
2000,Czechia,56.12907588,14217.761,11237.8932222,44.3651121581,1557.71111111,6.14955372753,50.5146658856,73.4516976744,688.0
2000,Cyprus,2.859756,889.93,889.93,2.859756,0.0,0.0,2.859756,3.36939534884,849.0
2000,United Kingdom,159.46696805,48866.244,48866.244,159.46696805,7064.994,23.0554485111,182.522416561,377.001151163,484.0
2000,Romania,36.08864337,11149.089,6980.91011111,22.5966063593,396.851444444,1.28457403555,23.8811803949,51.5507209302,463.0
2000,European Union - 28 countries (2013-2020),1285.73308731,347460.407,305684.764778,1131.14763134,31227.0262222,115.551642787,1246.69927412,3033.45001163,411.0
2000,Bulgaria,23.32595818,5808.26,4499.83666667,18.0713332226,387.558444444,1.55643378007,19.6277670027,40.916627907,480.0
2000,Slovenia,5.5621738,1285.321,1067.83988889,4.62103323028,48.2262222222,0.208696994539,4.82973022482,13.622,355.0
2000,European Union - 27 countries (from 2020),1126.26611926,298594.163,256818.520778,968.692742833,24162.0322222,91.1366718992,1059.82941473,2656.44886047,399.0
2000,Estonia,11.56240072,2694.348,2135.76577778,9.16532673832,22.2331111111,0.0954101474342,9.26073688575,8.51170930233,1088.0
2001,Hungary,22.19243544,6535.82,4774.25222222,16.2110162483,66.2318888889,0.22489097286,16.4359072212,36.4086744186,451.0
2001,Luxembourg,0.28087901,151.73,141.683333333,0.262280856786,4.66044444444,0.00862730522451,0.270908162011,1.6208255814,167.0
2001,Belgium,21.38177317,6048.434,5439.37733333,19.228701566,366.228,1.29464982581,20.5233513918,79.806627907,257.0
2001,European Union - 27 countries (from 2020),1153.75732059,305526.279,260609.093444,984.136783121,23458.5626667,88.5864498981,1072.72323302,2732.18643023,393.0
2001,Malta,1.95033027,620.316,620.316,1.95033027,0.0,0.0,1.95033027,1.94265116279,1004.0
2001,Romania,38.64203368,11232.572,6924.13755556,23.8202574287,352.556444444,1.21285650342,25.0331139321,53.5313604651,468.0
2001,European Union - 28 countries (2013-2020),1324.04919137,356477.631,311560.445444,1157.21526396,30497.6012222,113.275899314,1270.49116327,3116.90710465,408.0
2001,United Kingdom,170.29187078,50951.352,50951.352,170.29187078,7039.03855556,23.5261871779,193.818057958,384.720674419,504.0
2001,Estonia,11.26309412,2630.638,2057.99133333,8.8113036022,21.0078888889,0.0899454162139,8.90124901841,8.48147674419,1049.0
2001,Netherlands,53.53975091,16370.885,12956.3172222,42.3726632243,1940.15677778,6.34513715102,48.7178003753,93.4045930233,522.0
2001,Iceland,0.01077324,1.696,0.581555555556,0.00369412592767,0.0,0.0,0.00369412592767,8.03155813953,0.0
2001,Denmark,24.8951243,7297.756,4794.83488889,16.3568103067,401.045555556,1.36810259969,17.7249129064,37.7062209302,470.0
2001,Germany,331.16053641,79048.536,70811.8015556,296.654123832,9463.271,39.6447810312,336.298904863,586.300465116,574.0
2001,Spain,86.24122377,21577.011,21577.011,86.24122377,3021.715,12.077502277,98.318726047,235.993523256,417.0
2001,Greece,52.19780244,11561.444,11530.2351111,52.0569000219,170.091,0.767929716636,52.8248297385,53.6943372093,984.0
2001,Latvia,2.37416752,938.211,209.439888889,0.529993126911,3.89777777778,0.00986342880245,0.539856555714,4.27934883721,126.0
2001,Norway,None,114.839,29.5723333333,None,40.67,None,None,121.706081395,None
2001,Slovakia,9.91955497,3033.186,1874.81044444,6.13127096789,271.744333333,0.888696852843,7.01996782073,32.0206395349,219.0
2001,Poland,169.18368292,38676.518,30124.218,131.773138066,1173.75455556,5.13438460394,136.90752267,145.589302326,940.0
2001,Bulgaria,27.0441438,6669.021,5339.71211111,21.6535443783,345.651222222,1.40168120005,23.0552255784,43.9600930233,524.0
2001,Cyprus,2.792391,869.721,869.721,2.792391,0.0,0.0,2.792391,3.55036046512,787.0
2001,Italy,107.04323448,42767.196,42767.196,107.04323448,0.0,0.0,107.04323448,278.137965116,385.0
2001,Sweden,7.9141742,1880.526,555.063777778,2.33598016164,225.436,0.948745071832,3.28472523347,161.587430233,20.0
2001,Finland,24.75661297,6972.245,3829.45722222,13.5973980168,559.598222222,1.98698648803,15.5843845048,74.2940116279,210.0
2001,Ireland,16.89389663,5032.067,5032.067,16.89389663,127.775,0.428972357065,17.3228689871,24.9515116279,694.0
2001,Portugal,19.63839091,5602.171,5547.42211111,19.4464688709,567.917555556,1.9908330111,21.437301882,46.500627907,461.0
2001,Lithuania,4.05654663,1539.397,534.360333333,1.40812123798,10.1616666667,0.0267775464496,1.43489878443,14.6663604651,98.0
2001,Turkey,None,17122.78,17118.64,None,3124.17277778,None,None,122.660744186,None
2001,Czechia,58.02241152,14725.792,11488.342,45.2662449128,1529.44822222,6.02631587818,51.2925607909,74.6339651163,687.0
2001,France,38.20871984,7379.573,5955.54855556,30.8356440478,1806.09333333,9.35128823554,40.1869322833,549.431848837,73.0
2001,Austria,11.33098133,3485.064,2534.45733333,8.24027585309,849.035666667,2.760467896,11.0007437491,62.4229534884,176.0
2001,Slovenia,6.28367885,1399.545,1175.85277778,5.27934523751,51.4571111111,0.231032200302,5.51037743782,14.4630581395,381.0
2001,Croatia,4.54974951,1480.904,1143.46733333,3.51305009611,129.628,0.398253316543,3.91130341266,12.8061976744,305.0
2002,Czechia,56.23342323,14291.016,11229.3848889,44.1862743047,1660.24611111,6.53286807824,50.719142383,76.333744186,664.0
2002,Romania,35.13251936,10525.107,7056.98477778,23.556022217,500.090222222,1.66928748696,25.225309704,54.4082093023,464.0
2002,Poland,164.53122183,37541.581,29579.2832222,129.635339796,1183.34944444,5.18619420813,134.821534004,144.100023256,936.0
2002,European Union - 28 countries (2013-2020),1341.63351419,363872.943,320706.871889,1182.47617976,31271.1936667,115.299810714,1297.77599048,3141.96537209,413.0
2002,Latvia,2.28109545,904.054,193.778444444,0.488938855345,5.28044444444,0.0133235379703,0.502262393316,3.97380232558,126.0
2002,United Kingdom,165.93293093,50576.458,50576.458,165.93293093,7723.53533333,25.3396324235,191.272563353,387.175395349,494.0
2002,Estonia,11.13012803,2573.719,1996.27011111,8.63293231279,40.2044444444,0.173865373043,8.80679768583,8.52545348837,1033.0
2002,Bulgaria,24.26445227,6006.067,4713.75144444,19.0435099935,362.420333333,1.46417462207,20.5076846156,42.6713255814,481.0
2002,European Union - 27 countries (from 2020),1175.70058325,313296.485,270130.413889,1013.71225139,23547.6583333,88.3667610783,1102.07901247,2754.78997674,400.0
2002,Turkey,None,15480.226,15473.5648889,None,3545.82533333,None,None,129.336837209,None
2002,Portugal,22.97589664,6605.578,6551.67911111,22.7884224629,593.235777778,2.06342638197,24.8518488448,46.0987093023,539.0
2002,Greece,51.50605271,11555.485,11524.8861111,51.3696648402,182.383,0.812932422257,52.1825972624,54.5981744186,956.0
2002,Ireland,15.93448045,4872.278,4872.278,15.93448045,136.4,0.446087668516,16.3805681185,25.1904651163,650.0
2002,Luxembourg,1.02839929,453.287,438.965888889,0.995908129877,9.82344444444,0.0222870351279,1.018195165,3.69806976744,275.0
2002,Lithuania,3.85401763,1488.96,497.06,1.28658795614,8.19866666667,0.0212213933724,1.30780934951,17.5798372093,74.0
2002,Malta,1.96332123,608.02,608.02,1.96332123,0.0,0.0,1.96332123,2.05162790698,957.0
2002,Norway,None,123.36,17.9488888889,None,35.0417777778,None,None,130.5575,None
2002,Slovenia,6.54434859,1564.658,1339.16022222,5.60118013782,40.2191111111,0.168220712188,5.76940085001,14.5954302326,395.0
2002,Iceland,0.01166104,1.863,0.588555555556,0.00368393444743,0.0,0.0,0.00368393444743,8.41448837209,0.0
2002,Belgium,22.75896694,6236.943,5648.77188889,20.6126964237,273.581,0.998312945046,21.6110093687,82.0542325581,263.0
2002,Netherlands,54.69444961,16761.495,13287.5083333,43.358480552,1914.66044444,6.24773024118,49.6062107932,95.7377790698,518.0
2002,Hungary,20.74450061,6172.216,4676.96377778,15.7190347747,99.8855555556,0.335710216258,16.054744991,36.1504651163,444.0
2002,Sweden,8.92025153,2238.784,775.615111111,3.09037490065,215.283,0.857777485516,3.94815238617,146.708255814,27.0
2002,France,42.31833346,8448.793,6884.51188889,34.4831586977,1819.83977778,9.11521758904,43.5983762868,558.964127907,78.0
2002,Finland,27.36844062,7657.727,4295.12144444,15.3506094182,525.336777778,1.87753473167,17.2281441498,74.7067325581,231.0
2002,Italy,115.95099383,45402.678,45402.678,115.95099383,0.0,0.0,115.95099383,284.455372093,408.0
2002,Germany,331.94517949,79595.579,71486.2301111,298.125973621,8632.52,36.001037204,334.127010825,586.588406977,570.0
2002,Slovakia,9.21391685,2630.804,1572.79511111,5.50843140571,265.320222222,0.929236258641,6.43766766435,32.4011627907,199.0
2002,Croatia,5.20401237,1699.913,1378.69188889,4.22064520019,134.559,0.41193090499,4.63257610518,12.7701046512,363.0
2002,Austria,10.59088054,3344.14,2412.40222222,7.640070018,900.355444444,2.85142277406,10.4914927921,62.4703023256,168.0
2002,Denmark,25.04189606,7257.379,4847.39788889,16.726153353,415.113111111,1.43236551124,18.1585188643,39.2669302326,462.0
2002,Spain,100.66827564,25958.781,25958.781,100.66827564,3629.353,14.07464812,114.74292376,244.906918605,469.0
2002,Cyprus,2.901129,901.443,901.443,2.901129,0.0,0.0,2.901129,3.78431395349,767.0
2003,Estonia,12.82968985,2950.338,2396.828,10.422724401,23.0222222222,0.100113265249,10.5228376662,10.1571744186,1036.0
2003,Lithuania,3.74189283,1491.18,498.112222222,1.24993800404,6.72477777778,0.016874822456,1.2668128265,19.3175348837,66.0
2003,Greece,52.91559896,11879.641,11828.4221111,52.6874541715,171.764,0.765090034267,53.4525442057,58.4604767442,914.0
2003,Cyprus,3.128092,1061.794,1061.794,3.128092,1.93,0.00568586520549,3.13377786521,4.05126744186,774.0
2003,Spain,93.5345408,24261.864,24261.864,93.5345408,3643.461,14.0463012882,107.580842088,260.659081395,413.0
2003,Latvia,2.20957212,895.754,194.555111111,0.479912508696,5.89877777778,0.0145506187188,0.494463127415,3.9748255814,124.0
2003,Czechia,56.13980623,14286.107,11104.307,43.6363554675,1583.59422222,6.22301602406,49.8593714915,83.2111627907,599.0
2003,Iceland,0.00978568,1.863,0.588555555556,0.00309147414326,0.0,0.0,0.00309147414326,8.49847674419,0.0
2003,Turkey,None,16629.573,16615.8263333,None,3998.84411111,None,None,140.524546512,None
2003,Slovakia,9.72446713,2970.978,1803.47355556,5.90304583569,296.870666667,0.971703270728,6.87474910642,31.1523953488,221.0
2003,France,45.8039596,9179.691,7614.90544444,37.9961396669,1978.28522222,9.87106171612,47.867201383,566.736511628,84.0
2003,Ireland,15.2220916,4706.498,4706.498,15.2220916,115.154,0.372439282054,15.5945308821,25.2144534884,618.0
2003,Portugal,18.46764607,5191.878,5137.63355556,18.2746971599,645.094,2.29461625906,20.569313419,46.8435697674,439.0
2003,Norway,None,176.249,25.0323333333,None,48.5831111111,None,None,107.169709302,None
2003,Poland,172.83968292,39072.619,31100.5801111,137.574970468,1308.18544444,5.78682369406,143.361794162,151.603988372,946.0
2003,Slovenia,6.27400133,1503.307,1260.82588889,5.26201454779,31.9953333333,0.133531450254,5.39554599804,13.8179651163,390.0
2003,Austria,13.05885186,4095.253,3083.793,9.83353066438,881.46,2.81078008136,12.6443107457,60.1476976744,210.0
2003,Sweden,10.12610765,2486.456,992.926,4.04369736061,220.607,0.898423390699,4.94212075131,135.41244186,36.0
2003,Croatia,5.81690732,1845.376,1497.11377778,4.71913154437,139.842,0.4408033666,5.15993491097,13.2497209302,389.0
2003,Luxembourg,1.03624077,455.312,395.787555556,0.900769585087,10.466,0.0238194818033,0.924589066891,3.62077906977,255.0
2003,Germany,345.91535359,84146.02,72385.5655556,297.569374095,9372.581,38.5296853097,336.099059404,607.10372093,554.0
2003,Malta,2.16680288,672.571,672.571,2.16680288,0.0,0.0,2.16680288,2.23559302326,969.0
2003,Netherlands,55.57687443,16916.766,13405.1215556,44.0400226268,1935.58033333,6.35898759461,50.3990102214,96.579244186,522.0
2003,Romania,38.37435831,12069.132,8663.42755556,27.5457649489,441.199888889,1.40281526646,28.9485802154,54.8311162791,528.0
2003,European Union - 27 countries (from 2020),1223.04793596,324876.92,277381.594444,1044.24465289,27832.8322222,104.780875174,1149.02552807,2832.89351163,406.0
2003,Hungary,22.17543148,6654.926,5076.12711111,16.9145846154,64.7925555556,0.215900654062,17.1304852695,34.1385348837,502.0
2003,Finland,34.33859755,9641.946,6158.06155556,21.9311742095,672.679666667,2.39566539304,24.3268396025,84.0652093023,289.0
